"TPR","FPR"
0.03314917127071823,0.0035842293906810036
0.8066298342541437,0.34050179211469533
0.9502762430939227,0.5770609318996416
0.861878453038674,0.4121863799283154
0.26519337016574585,0.07526881720430108
0.9281767955801105,0.46953405017921146
0.6353591160220995,0.24014336917562723
0.56353591160221,0.2078853046594982
0.7348066298342542,0.2903225806451613
0.850828729281768,0.4050179211469534
0.13259668508287292,0.017921146953405017
0.0055248618784530384,0.0
0.7790055248618785,0.3154121863799283
0.08287292817679558,0.014336917562724014
0.27624309392265195,0.07885304659498207
0.07734806629834254,0.014336917562724014
0.43646408839779005,0.15053763440860216
0.580110497237569,0.21505376344086022
0.4972375690607735,0.16129032258064516
0.48066298342541436,0.16129032258064516
0.30386740331491713,0.08602150537634409
0.8674033149171271,0.4229390681003584
0.9171270718232044,0.4659498207885305
0.7679558011049724,0.2974910394265233
0.17679558011049723,0.021505376344086023
0.1712707182320442,0.021505376344086023
0.4198895027624309,0.15053763440860216
0.2154696132596685,0.05017921146953405
0.22099447513812154,0.05017921146953405
0.09392265193370165,0.014336917562724014
0.2541436464088398,0.07168458781362007
0.16574585635359115,0.017921146953405017
0.8453038674033149,0.4050179211469534
0.8784530386740331,0.43010752688172044
0.9060773480662984,0.4659498207885305
0.5524861878453039,0.20430107526881722
0.6795580110497238,0.27598566308243727
0.11602209944751381,0.017921146953405017
0.430939226519337,0.15053763440860216
0.7569060773480663,0.2903225806451613
0.30939226519337015,0.08602150537634409
0.6906077348066298,0.27598566308243727
0.3812154696132597,0.11827956989247312
0.15469613259668508,0.017921146953405017
0.6464088397790055,0.25806451612903225
0.8397790055248618,0.3942652329749104
0.4143646408839779,0.14695340501792115
0.7845303867403315,0.3154121863799283
0.8895027624309392,0.44086021505376344
0.11049723756906077,0.017921146953405017
0.20441988950276244,0.02867383512544803
0.3370165745856354,0.1003584229390681
0.2596685082872928,0.07168458781362007
0.055248618784530384,0.007168458781362007
0.8839779005524862,0.43010752688172044
0.5469613259668509,0.20430107526881722
0.425414364640884,0.15053763440860216
0.027624309392265192,0.0035842293906810036
0.9613259668508287,0.5842293906810035
0.3314917127071823,0.1003584229390681
0.287292817679558,0.08602150537634409
0.8121546961325967,0.34050179211469533
0.7016574585635359,0.27598566308243727
0.36464088397790057,0.1039426523297491
0.5966850828729282,0.22580645161290322
0.9116022099447514,0.4659498207885305
0.49171270718232046,0.16129032258064516
0.32044198895027626,0.1003584229390681
0.4585635359116022,0.15770609318996415
0.6243093922651933,0.24014336917562723
0.23756906077348067,0.053763440860215055
0.0718232044198895,0.007168458781362007
0.6961325966850829,0.27598566308243727
0.9723756906077348,0.5949820788530465
0.585635359116022,0.21863799283154123
0.574585635359116,0.21505376344086022
0.3756906077348066,0.1111111111111111
0.4861878453038674,0.16129032258064516
0.2430939226519337,0.06451612903225806
0.09944751381215469,0.017921146953405017
0.6685082872928176,0.27598566308243727
0.24861878453038674,0.06451612903225806
0.9834254143646409,0.7025089605734767
0.9447513812154696,0.5412186379928315
0.8287292817679558,0.3835125448028674
0.6408839779005525,0.24372759856630824
0.7237569060773481,0.2867383512544803
0.6850828729281768,0.27598566308243727
0.7513812154696132,0.2903225806451613
0.5248618784530387,0.1971326164874552
0.12154696132596685,0.017921146953405017
0.14917127071823205,0.017921146953405017
0.3867403314917127,0.12903225806451613
0.4530386740331492,0.15770609318996415
0.3425414364640884,0.1003584229390681
0.44751381215469616,0.15770609318996415
0.3259668508287293,0.1003584229390681
0.016574585635359115,0.0
0.1878453038674033,0.025089605734767026
0.5911602209944752,0.21863799283154123
0.19889502762430938,0.02867383512544803
0.292817679558011,0.08602150537634409
0.5414364640883977,0.20430107526881722
0.10497237569060773,0.017921146953405017
0.5138121546961326,0.17562724014336917
0.143646408839779,0.017921146953405017
0.6629834254143646,0.2724014336917563
0.016574585635359115,0.0
0.7458563535911602,0.2903225806451613
0.6187845303867403,0.24014336917562723
0.5359116022099447,0.20430107526881722
0.3149171270718232,0.0931899641577061
0.7292817679558011,0.2867383512544803
0.35911602209944754,0.1039426523297491
0.7071823204419889,0.2831541218637993
0.9337016574585635,0.5053763440860215
0.23204419889502761,0.053763440860215055
0.8011049723756906,0.34050179211469533
0.988950276243094,0.7168458781362007
0.2983425414364641,0.08602150537634409
0.08839779005524862,0.014336917562724014
0.3701657458563536,0.1111111111111111
0.569060773480663,0.2078853046594982
0.8232044198895028,0.3763440860215054
0.8176795580110497,0.3763440860215054
0.6077348066298343,0.23655913978494625
1.0,0.8387096774193549
0.994475138121547,0.7706093189964157
0.3149171270718232,0.1003584229390681
1.0,0.8853046594982079
0.8729281767955801,0.43010752688172044
0.7845303867403315,0.31899641577060933
1.0,0.942652329749104
1.0,0.8853046594982079
0.569060773480663,0.21505376344086022
0.988950276243094,0.7240143369175627
0.9337016574585635,0.5089605734767025
0.988950276243094,0.7275985663082437
0.994475138121547,0.7741935483870968
0.9447513812154696,0.5519713261648745
0.20994475138121546,0.03942652329749104
0.5193370165745856,0.1935483870967742
1.0,0.8566308243727598
0.6408839779005525,0.25448028673835127
0.6022099447513812,0.22939068100358423
0.9723756906077348,0.6487455197132617
0.994475138121547,0.8028673835125448
0.3149171270718232,0.0967741935483871
0.8839779005524862,0.44086021505376344
0.8950276243093923,0.45161290322580644
0.994475138121547,0.7634408602150538
0.9613259668508287,0.5878136200716846
1.0,0.8781362007168458
0.9613259668508287,0.5913978494623656
1.0,0.9068100358422939
0.22099447513812154,0.053763440860215055
0.8397790055248618,0.3978494623655914
0.9447513812154696,0.5555555555555556
0.7955801104972375,0.33691756272401435
0.30939226519337015,0.0931899641577061
0.8950276243093923,0.4551971326164875
0.8121546961325967,0.3655913978494624
0.20994475138121546,0.05017921146953405
0.850828729281768,0.40860215053763443
1.0,0.974910394265233
0.27624309392265195,0.08243727598566308
0.47513812154696133,0.16129032258064516
0.3812154696132597,0.12903225806451613
0.9447513812154696,0.5591397849462365
0.5027624309392266,0.17204301075268819
0.5248618784530387,0.2007168458781362
0.9447513812154696,0.5698924731182796
0.9171270718232044,0.46953405017921146
0.8839779005524862,0.4336917562724014
0.9281767955801105,0.4982078853046595
0.8342541436464088,0.3942652329749104
0.26519337016574585,0.07885304659498207
0.6408839779005525,0.25806451612903225
0.9834254143646409,0.7060931899641577
0.9281767955801105,0.4946236559139785
0.988950276243094,0.7204301075268817
0.24861878453038674,0.06810035842293907
0.9779005524861878,0.6738351254480287
0.8121546961325967,0.35125448028673834
0.6408839779005525,0.24731182795698925
0.6132596685082873,0.24014336917562723
0.994475138121547,0.7885304659498208
1.0,0.8172043010752689
0.861878453038674,0.4157706093189964
0.9723756906077348,0.6093189964157706
0.40331491712707185,0.13978494623655913
0.994475138121547,0.7777777777777778
1.0,0.8351254480286738
0.8839779005524862,0.43727598566308246
0.7292817679558011,0.2903225806451613
0.994475138121547,0.7921146953405018
0.9337016574585635,0.5197132616487455
0.7900552486187845,0.32974910394265233
0.7569060773480663,0.2939068100358423
0.988950276243094,0.7419354838709677
0.8121546961325967,0.34408602150537637
0.5911602209944752,0.22580645161290322
0.8121546961325967,0.36917562724014336
0.6353591160220995,0.24372759856630824
0.6519337016574586,0.26881720430107525
0.7900552486187845,0.32616487455197135
0.9281767955801105,0.4874551971326165
0.5248618784530387,0.20430107526881722
0.9281767955801105,0.5017921146953405
0.5027624309392266,0.16487455197132617
1.0,0.9390681003584229
1.0,0.8136200716845878
0.9779005524861878,0.7025089605734767
0.9834254143646409,0.7096774193548387
0.40331491712707185,0.14336917562724014
0.9779005524861878,0.6989247311827957
1.0,0.899641577060932
0.9502762430939227,0.5806451612903226
0.994475138121547,0.7670250896057348
0.7679558011049724,0.30824372759856633
0.8121546961325967,0.36200716845878134
1.0,0.8888888888888888
0.7734806629834254,0.3118279569892473
1.0,0.8709677419354839
0.5138121546961326,0.17921146953405018
0.7624309392265194,0.2974910394265233
0.9337016574585635,0.5125448028673835
0.9447513812154696,0.5734767025089605
1.0,0.8530465949820788
0.9281767955801105,0.4838709677419355
0.16574585635359115,0.021505376344086023
0.988950276243094,0.7383512544802867
0.9005524861878453,0.46236559139784944
0.6519337016574586,0.26523297491039427
0.5082872928176796,0.17562724014336917
0.7016574585635359,0.2831541218637993
0.3867403314917127,0.13261648745519714
0.17679558011049723,0.025089605734767026
0.5193370165745856,0.18996415770609318
0.9723756906077348,0.6129032258064516
0.5138121546961326,0.1827956989247312
0.9779005524861878,0.6523297491039427
0.0718232044198895,0.010752688172043012
0.3812154696132597,0.12544802867383512
0.19337016574585636,0.02867383512544803
0.9723756906077348,0.6379928315412187
1.0,0.9605734767025089
0.8232044198895028,0.37992831541218636
1.0,0.9175627240143369
0.7679558011049724,0.3010752688172043
0.049723756906077346,0.007168458781362007
1.0,0.931899641577061
0.9281767955801105,0.4731182795698925
0.9005524861878453,0.4659498207885305
0.8950276243093923,0.45878136200716846
1.0,0.931899641577061
1.0,0.931899641577061
1.0,0.931899641577061
1.0,1.0
0.4419889502762431,0.15770609318996415
1.0,0.8673835125448028
0.30939226519337015,0.08960573476702509
1.0,0.8315412186379928
1.0,0.9605734767025089
0.20994475138121546,0.04659498207885305
0.9723756906077348,0.6415770609318996
1.0,0.967741935483871
0.9723756906077348,0.6236559139784946
0.988950276243094,0.7526881720430108
0.6408839779005525,0.25089605734767023
0.9723756906077348,0.6200716845878136
0.6519337016574586,0.2724014336917563
0.09392265193370165,0.017921146953405017
0.20994475138121546,0.043010752688172046
0.4143646408839779,0.15053763440860216
0.8950276243093923,0.44802867383512546
0.24861878453038674,0.07168458781362007
0.23756906077348067,0.05734767025089606
1.0,0.9032258064516129
0.9723756906077348,0.6308243727598566
0.8121546961325967,0.3763440860215054
0.9723756906077348,0.6021505376344086
1.0,0.8064516129032258
1.0,0.8458781362007168
0.994475138121547,0.7956989247311828
1.0,0.8422939068100358
0.8397790055248618,0.4050179211469534
0.9447513812154696,0.5448028673835126
0.9779005524861878,0.6559139784946236
0.9779005524861878,0.6594982078853047
1.0,0.8494623655913979
1.0,0.8924731182795699
0.7679558011049724,0.3046594982078853
0.9779005524861878,0.6774193548387096
0.8287292817679558,0.3870967741935484
0.5524861878453039,0.2078853046594982
1.0,0.8745519713261649
0.4419889502762431,0.15412186379928317
0.3756906077348066,0.11827956989247312
0.9779005524861878,0.6917562724014337
0.8950276243093923,0.4444444444444444
1.0,0.8279569892473119
1.0,0.996415770609319
1.0,0.996415770609319
1.0,0.996415770609319
1.0,0.946236559139785
1.0,0.996415770609319
1.0,0.9175627240143369
1.0,0.996415770609319
1.0,0.96415770609319
1.0,0.996415770609319
1.0,0.9498207885304659
1.0,0.8960573476702509
0.9723756906077348,0.6057347670250897
0.9723756906077348,0.6164874551971327
0.016574585635359115,0.0035842293906810036
0.23756906077348067,0.06093189964157706
0.7734806629834254,0.3154121863799283
0.3425414364640884,0.1039426523297491
0.994475138121547,0.7992831541218638
0.994475138121547,0.7849462365591398
0.20994475138121546,0.035842293906810034
0.5193370165745856,0.1971326164874552
0.569060773480663,0.2114695340501792
0.8121546961325967,0.3727598566308244
0.6629834254143646,0.27598566308243727
0.7845303867403315,0.3225806451612903
0.6077348066298343,0.23297491039426524
0.9392265193370166,0.5376344086021505
0.27624309392265195,0.08602150537634409
1.0,0.8602150537634409
0.9392265193370166,0.5340501792114696
0.5138121546961326,0.1863799283154122
1.0,0.910394265232975
0.9558011049723757,0.5842293906810035
0.9447513812154696,0.5483870967741935
0.3812154696132597,0.12186379928315412
0.580110497237569,0.21863799283154123
0.9337016574585635,0.5232974910394266
0.9834254143646409,0.7168458781362007
0.2596685082872928,0.07526881720430108
1.0,0.8207885304659498
0.20994475138121546,0.03225806451612903
0.23756906077348067,0.06451612903225806
0.9392265193370166,0.5304659498207885
0.988950276243094,0.7311827956989247
0.9392265193370166,0.5268817204301075
0.988950276243094,0.7347670250896058
0.9281767955801105,0.4767025089605735
0.9337016574585635,0.5161290322580645
0.9281767955801105,0.5053763440860215
0.988950276243094,0.7455197132616488
0.9779005524861878,0.6810035842293907
0.9834254143646409,0.7132616487455197
1.0,0.8100358422939068
0.8729281767955801,0.4265232974910394
0.5027624309392266,0.16845878136200718
0.9447513812154696,0.5663082437275986
0.9779005524861878,0.6666666666666666
0.8287292817679558,0.3906810035842294
0.7016574585635359,0.27956989247311825
0.7955801104972375,0.34050179211469533
0.861878453038674,0.4229390681003584
0.7955801104972375,0.3333333333333333
0.850828729281768,0.4121863799283154
0.40331491712707185,0.13620071684587814
0.9779005524861878,0.6953405017921147
0.994475138121547,0.7562724014336918
0.7182320441988951,0.2867383512544803
0.9723756906077348,0.6272401433691757
0.36464088397790057,0.1111111111111111
0.9779005524861878,0.6702508960573477
0.36464088397790057,0.10752688172043011
0.9392265193370166,0.5412186379928315
0.3756906077348066,0.11469534050179211
0.9779005524861878,0.6881720430107527
0.9723756906077348,0.6451612903225806
0.861878453038674,0.41935483870967744
0.9779005524861878,0.6630824372759857
1.0,0.953405017921147
0.9668508287292817,0.5949820788530465
1.0,0.8637992831541219
1.0,0.9713261648745519
0.6464088397790055,0.2616487455197133
0.8232044198895028,0.3835125448028674
0.8121546961325967,0.35842293906810035
0.994475138121547,0.7813620071684588
0.40331491712707185,0.14695340501792115
0.9779005524861878,0.6845878136200717
0.8121546961325967,0.34767025089605735
1.0,0.9354838709677419
0.9281767955801105,0.4910394265232975
0.9447513812154696,0.5770609318996416
0.9723756906077348,0.6344086021505376
0.5911602209944752,0.2222222222222222
0.8121546961325967,0.3548387096774194
0.9723756906077348,0.5985663082437276
0.994475138121547,0.7598566308243727
1.0,0.8243727598566308
0.9281767955801105,0.48028673835125446
0.9447513812154696,0.5627240143369175
0.0718232044198895,0.014336917562724014
0.988950276243094,0.7491039426523297
0.8397790055248618,0.4014336917562724
